"name" "size" "coverage" "circular" "gc_content" "hit_to_vir_refseq" "hit_to_crasslike" "demovir" "vir_refseq" "crasslike" "ribo_prot_count" "pvogs_count" "integrase" "sample" "country" "vcontact_cluster" "crispr_host"
"99410" "SRS016002_NODE_10_length_225008_cov_10.3289" 225008 10.3289 TRUE 39.11 FALSE FALSE "Myoviridae" NA NA 0 85 FALSE "SRS016002" "US" "VC_2385_1" NA
"99791" "SRS016037_NODE_8_length_279346_cov_86.6781" 279346 86.6781 TRUE 28.72 FALSE FALSE "Myoviridae" NA NA 0 32 FALSE "SRS016037" "US" "VC_6797_7" "Fusobacterium"
"99793" "SRS016037_NODE_17_length_222250_cov_13.6347" 222250 13.6347 FALSE 32.28 FALSE FALSE "Myoviridae" NA NA 0 44 FALSE "SRS016037" "US" "" NA
"99796" "SRS016037_NODE_23_length_200325_cov_294.431" 200325 294.431 FALSE 31.62 FALSE FALSE "Myoviridae" NA NA 0 64 FALSE "SRS016037" "US" "VC_240_2" NA
"99963" "SRS016039_NODE_1_length_283077_cov_21.1777" 283077 21.1777 TRUE 38.77 FALSE FALSE "Myoviridae" NA NA 0 101 FALSE "SRS016039" "US" "VC_703_1" NA
"99964" "SRS016039_NODE_2_length_241474_cov_14.6623" 241474 14.6623 TRUE 30.92 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS016039" "US" "VC_2166_3" "Veillonella"
"100030" "SRS016043_NODE_9_length_249288_cov_8.09271" 249288 8.09271 FALSE 49.45 FALSE FALSE "Siphoviridae" NA NA 1 48 TRUE "SRS016043" "US" NA "Rothia"
"100331" "SRS016086_NODE_11_length_259685_cov_59.7259" 259685 59.7259 FALSE 34.31 FALSE FALSE "Myoviridae" NA NA 0 45 FALSE "SRS016086" "US" "VC_4224_3" NA
"100332" "SRS016086_NODE_14_length_243417_cov_24.8521" 243417 24.8521 TRUE 31.76 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS016086" "US" "VC_8794_2" NA
"100333" "SRS016086_NODE_15_length_234294_cov_20.2458" 234294 20.2458 FALSE 31.91 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS016086" "US" "VC_1899_4" "Veillonella"
"100563" "SRS016092_NODE_5_length_285040_cov_60.9654" 285040 60.9654 TRUE 36.4 FALSE FALSE "Myoviridae" NA NA 0 65 TRUE "SRS016092" "US" "" NA
"100927" "SRS016200_NODE_2_length_551943_cov_20.3899" 551943 20.3899 TRUE 25.92 FALSE FALSE "Myoviridae" NA NA 0 105 TRUE "SRS016200" "US" NA NA
"101116" "SRS016225_NODE_4_length_255273_cov_13.851" 255273 13.851 TRUE 33.03 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS016225" "US" "VC_3828_3" NA
"101117" "SRS016225_NODE_5_length_249678_cov_27.3838" 249678 27.3838 TRUE 44.38 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS016225" "US" "VC_1655_3" NA
"101118" "SRS016225_NODE_6_length_244067_cov_149.008" 244067 149.008 FALSE 35.02 FALSE FALSE "Myoviridae" NA NA 0 93 FALSE "SRS016225" "US" "VC_1419_0" NA
"101119" "SRS016225_NODE_7_length_239763_cov_99.4661" 239763 99.4661 TRUE 33.64 FALSE FALSE "Myoviridae" NA NA 0 85 FALSE "SRS016225" "US" "VC_3541_1" NA
"101120" "SRS016225_NODE_9_length_223122_cov_7.93071" 223122 7.93071 TRUE 34.09 FALSE FALSE "Siphoviridae" NA NA 0 42 TRUE "SRS016225" "US" "VC_7654_6" NA
"101121" "SRS016225_NODE_11_length_213408_cov_14.7738" 213408 14.7738 TRUE 30.08 FALSE FALSE "Myoviridae" NA NA 0 41 FALSE "SRS016225" "US" "VC_8877_0" NA
"101304" "SRS016319_NODE_2_length_336500_cov_15.6725" 336500 15.6725 FALSE 29.43 FALSE FALSE "Myoviridae" NA NA 0 92 TRUE "SRS016319" "US" NA "Streptococcus"
"101305" "SRS016319_NODE_4_length_245864_cov_10.831" 245864 10.831 TRUE 31.74 FALSE FALSE "Myoviridae" NA NA 0 76 FALSE "SRS016319" "US" "VC_8794_2" NA
"101545" "SRS016331_NODE_4_length_271840_cov_24.0229" 271840 24.0229 FALSE 41.31 FALSE FALSE "Myoviridae" NA NA 0 85 FALSE "SRS016331" "US" "VC_3069_2" NA
"101644" "SRS016335_NODE_22_length_203065_cov_30.0294" 203065 30.0294 TRUE 36.14 FALSE FALSE "Myoviridae" NA NA 0 35 FALSE "SRS016335" "US" "" NA
"102424" "SRS016501_NODE_1_length_338068_cov_9.74568" 338068 9.74568 FALSE 29.37 FALSE FALSE "Myoviridae" NA NA 0 90 TRUE "SRS016501" "US" "VC_1674_0" "Streptococcus"
"102425" "SRS016501_NODE_3_length_253588_cov_9.29424" 253588 9.29424 TRUE 33.01 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS016501" "US" "VC_3828_3" NA
"102685" "SRS016529_NODE_1_length_271259_cov_9.47335" 271259 9.47335 FALSE 29.45 FALSE FALSE "Myoviridae" NA NA 0 69 FALSE "SRS016529" "US" NA "Streptococcus"
"102900" "SRS016569_NODE_2_length_280505_cov_14.0325" 280505 14.0325 FALSE 31.69 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS016569" "US" "VC_2700_5" NA
"102901" "SRS016569_NODE_4_length_255088_cov_10.9784" 255088 10.9784 FALSE 32.98 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS016569" "US" "VC_3828_3" NA
"102902" "SRS016569_NODE_5_length_252662_cov_21.4152" 252662 21.4152 FALSE 35.03 FALSE FALSE "Myoviridae" NA NA 0 47 TRUE "SRS016569" "US" NA NA
"103461" "SRS016742_NODE_1_length_264464_cov_60.1087" 264464 60.1087 FALSE 37.69 FALSE FALSE "Siphoviridae" NA NA 0 42 TRUE "SRS016742" "US" "" "Streptococcus"
"103518" "SRS016746_NODE_14_length_202265_cov_84.1778" 202265 84.1778 FALSE 39.2 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS016746" "US" "VC_4608_2" NA
"103756" "SRS016815_NODE_4_length_220735_cov_12.8891" 220735 12.8891 FALSE 36.46 FALSE FALSE "Myoviridae" NA NA 0 42 FALSE "SRS016815" "US" NA NA
"104228" "SRS017007_NODE_1_length_547686_cov_137.51" 547686 137.51 TRUE 32.33 FALSE FALSE "Myoviridae" NA NA 0 91 TRUE "SRS017007" "US" "VC_4090_0" NA
"104229" "SRS017007_NODE_10_length_282492_cov_57.6154" 282492 57.6154 FALSE 28.79 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS017007" "US" "VC_6797_7" NA
"104230" "SRS017007_NODE_17_length_236619_cov_168.821" 236619 168.821 TRUE 33.77 FALSE FALSE "Myoviridae" NA NA 0 86 FALSE "SRS017007" "US" "VC_3541_1" NA
"104231" "SRS017007_NODE_18_length_230785_cov_20.6488" 230785 20.6488 FALSE 29.53 FALSE FALSE "Myoviridae" NA NA 0 57 FALSE "SRS017007" "US" NA NA
"104519" "SRS017025_NODE_1_length_235402_cov_9.52252" 235402 9.52252 FALSE 32.85 FALSE FALSE "Unassigned" NA NA 0 34 FALSE "SRS017025" "US" "VC_8372_0" NA
"104520" "SRS017025_NODE_2_length_203435_cov_14.7202" 203435 14.7202 FALSE 31.56 FALSE FALSE "Myoviridae" NA NA 0 27 TRUE "SRS017025" "US" "" "Streptococcus"
"105061" "SRS017139_NODE_3_length_320776_cov_22.2146" 320776 22.2146 TRUE 51.26 FALSE FALSE "Siphoviridae" NA NA 1 59 FALSE "SRS017139" "US" "VC_8391_3" NA
"106179" "SRS017304_NODE_5_length_258288_cov_116.449" 258288 116.449 TRUE 36.91 FALSE FALSE "Myoviridae" NA NA 0 97 FALSE "SRS017304" "US" "VC_1419_6" "Neisseria"
"106649" "SRS017439_NODE_3_length_228289_cov_16.5818" 228289 16.5818 FALSE 39.09 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS017439" "US" "VC_2385_1" NA
"107517" "SRS017533_NODE_5_length_232397_cov_32.0553" 232397 32.0553 FALSE 34.15 FALSE FALSE "Myoviridae" NA NA 0 46 TRUE "SRS017533" "US" "VC_7654_6" NA
"107518" "SRS017533_NODE_6_length_223782_cov_53.6916" 223782 53.6916 FALSE 30.36 FALSE FALSE "Myoviridae" NA NA 0 69 FALSE "SRS017533" "US" "" "Prevotella"
"107519" "SRS017533_NODE_11_length_202276_cov_12.3433" 202276 12.3433 FALSE 31.54 FALSE FALSE "Myoviridae" NA NA 0 65 FALSE "SRS017533" "US" "VC_240_3" NA
"107743" "SRS017691_NODE_7_length_239121_cov_10.7408" 239121 10.7408 FALSE 36.83 FALSE FALSE "Myoviridae" NA NA 0 50 TRUE "SRS017691" "US" NA "Streptococcus"
"108141" "SRS017713_NODE_6_length_230050_cov_17.426" 230050 17.426 FALSE 32.46 FALSE FALSE "Myoviridae" NA NA 0 62 FALSE "SRS017713" "US" "VC_1774_9" "Veillonella"
"108478" "SRS017814_NODE_1_length_247699_cov_10.6112" 247699 10.6112 FALSE 47.3 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS017814" "US" "VC_6381_14" "Actinomyces"
"109043" "SRS018149_NODE_1_length_295418_cov_22.1755" 295418 22.1755 FALSE 32.04 FALSE FALSE "Myoviridae" NA NA 0 29 FALSE "SRS018149" "US" "" "Streptococcus"
"109190" "SRS018157_NODE_7_length_269576_cov_21.4215" 269576 21.4215 FALSE 41.3 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS018157" "US" "VC_3069_2" NA
"109413" "SRS018300_NODE_4_length_257583_cov_9.89677" 257583 9.89677 TRUE 34.01 FALSE FALSE "Myoviridae" NA NA 0 44 FALSE "SRS018300" "US" "VC_4224_3" NA
"109414" "SRS018300_NODE_6_length_237609_cov_9.30716" 237609 9.30716 TRUE 32.81 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS018300" "US" "VC_1897_5" "Veillonella"
"109415" "SRS018300_NODE_7_length_235810_cov_23.7479" 235810 23.7479 TRUE 28.4 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS018300" "US" "VC_2698_1" NA
"109416" "SRS018300_NODE_8_length_230132_cov_41.4077" 230132 41.4077 TRUE 31.19 FALSE FALSE "Myoviridae" NA NA 0 47 TRUE "SRS018300" "US" NA NA
"109417" "SRS018300_NODE_9_length_223433_cov_17.6874" 223433 17.6874 FALSE 29.53 FALSE FALSE "Myoviridae" NA NA 0 44 FALSE "SRS018300" "US" "VC_2881_10" "Lachnoanaerobaculum"
"109418" "SRS018300_NODE_10_length_217563_cov_13.1876" 217563 13.1876 FALSE 29 FALSE FALSE "Myoviridae" NA NA 0 27 FALSE "SRS018300" "US" NA "Fusobacterium"
"109828" "SRS018337_NODE_5_length_227716_cov_18.7174" 227716 18.7174 TRUE 39 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS018337" "US" "VC_2385_1" NA
"109829" "SRS018337_NODE_6_length_226323_cov_10.5814" 226323 10.5814 FALSE 32.63 FALSE FALSE "Myoviridae" NA NA 0 41 TRUE "SRS018337" "US" NA NA
"109830" "SRS018337_NODE_9_length_208020_cov_10.7901" 208020 10.7901 FALSE 32.95 FALSE FALSE "Myoviridae" NA NA 0 41 TRUE "SRS018337" "US" "VC_4529_0" NA
"110301" "SRS018394_NODE_1_length_292170_cov_9.92472" 292170 9.92472 TRUE 30.75 FALSE FALSE "Myoviridae" NA NA 0 45 TRUE "SRS018394" "US" "VC_1759_2" "Fusobacterium"
"110302" "SRS018394_NODE_2_length_249292_cov_27.5857" 249292 27.5857 FALSE 27.58 FALSE FALSE "Myoviridae" NA NA 0 38 TRUE "SRS018394" "US" "VC_3308_0" NA
"110303" "SRS018394_NODE_3_length_237160_cov_21.5452" 237160 21.5452 TRUE 33.59 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS018394" "US" "VC_4998_1" "Streptococcus"
"110304" "SRS018394_NODE_4_length_220748_cov_10.3364" 220748 10.3364 FALSE 31.02 FALSE FALSE "Myoviridae" NA NA 0 42 FALSE "SRS018394" "US" "VC_2166_3" "Veillonella"
"110305" "SRS018394_NODE_6_length_208354_cov_15.8183" 208354 15.8183 FALSE 29.29 FALSE FALSE "Myoviridae" NA NA 0 41 TRUE "SRS018394" "US" "VC_183_0" NA
"110843" "SRS018443_NODE_7_length_228215_cov_33.5321" 228215 33.5321 FALSE 31.35 FALSE FALSE "Myoviridae" NA NA 0 33 TRUE "SRS018443" "US" "VC_9158_0" NA
"111008" "SRS018573_NODE_4_length_244172_cov_96.2566" 244172 96.2566 FALSE 36.87 FALSE FALSE "Myoviridae" NA NA 0 52 TRUE "SRS018573" "US" "VC_635_19" "Streptococcus"
"111009" "SRS018573_NODE_5_length_240117_cov_13.508" 240117 13.508 TRUE 30.93 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS018573" "US" "VC_2166_3" "Veillonella"
"111010" "SRS018573_NODE_6_length_220305_cov_11.5665" 220305 11.5665 FALSE 28.71 FALSE FALSE "Myoviridae" NA NA 0 57 FALSE "SRS018573" "US" "VC_1770_1" "Veillonella"
"111291" "SRS018591_NODE_10_length_259339_cov_13.8337" 259339 13.8337 FALSE 33.57 FALSE FALSE "Myoviridae" NA NA 0 44 FALSE "SRS018591" "US" "VC_4224_3" NA
"111292" "SRS018591_NODE_12_length_253926_cov_7.50544" 253926 7.50544 FALSE 29.72 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS018591" "US" "VC_1858_1" NA
"111293" "SRS018591_NODE_14_length_248293_cov_12.4121" 248293 12.4121 FALSE 34.98 FALSE FALSE "Myoviridae" NA NA 0 35 TRUE "SRS018591" "US" NA NA
"111294" "SRS018591_NODE_15_length_233681_cov_62.3544" 233681 62.3544 FALSE 31.69 FALSE FALSE "Myoviridae" NA NA 0 46 TRUE "SRS018591" "US" "VC_1759_3" "Fusobacterium"
"111665" "SRS018665_NODE_4_length_281522_cov_5.73703" 281522 5.73703 FALSE 38.29 FALSE FALSE "Myoviridae" NA NA 0 53 FALSE "SRS018665" "US" "VC_4192_1" NA
"111667" "SRS018665_NODE_10_length_228981_cov_10.204" 228981 10.204 FALSE 26.62 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS018665" "US" "VC_2881_1" "Lachnoanaerobaculum"
"111668" "SRS018665_NODE_12_length_219038_cov_8.29266" 219038 8.29266 FALSE 51.24 FALSE FALSE "Siphoviridae" NA NA 0 29 FALSE "SRS018665" "US" NA NA
"111875" "SRS018739_NODE_3_length_280839_cov_107.359" 280839 107.359 FALSE 31.09 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS018739" "US" "VC_2700_6" NA
"111876" "SRS018739_NODE_5_length_268234_cov_14.0117" 268234 14.0117 TRUE 37.27 FALSE FALSE "Myoviridae" NA NA 0 62 FALSE "SRS018739" "US" "VC_1820_5" "Centipeda"
"111877" "SRS018739_NODE_6_length_256965_cov_12.4059" 256965 12.4059 TRUE 34.99 FALSE FALSE "Myoviridae" NA NA 0 57 FALSE "SRS018739" "US" "VC_178_6" NA
"111878" "SRS018739_NODE_8_length_253246_cov_9.48565" 253246 9.48565 TRUE 32.14 FALSE FALSE "Myoviridae" NA NA 0 72 FALSE "SRS018739" "US" "VC_8803_6" NA
"111880" "SRS018739_NODE_13_length_233971_cov_6.6217" 233971 6.6217 FALSE 28.46 FALSE FALSE "Myoviridae" NA NA 0 32 FALSE "SRS018739" "US" "VC_2698_1" NA
"112163" "SRS018778_NODE_6_length_268701_cov_13.8007" 268701 13.8007 FALSE 42.37 FALSE FALSE "Siphoviridae" NA NA 1 40 FALSE "SRS018778" "US" "" "Rothia"
"112223" "SRS018791_NODE_1_length_395675_cov_35.5222" 395675 35.5222 FALSE 26.23 FALSE FALSE "Myoviridae" NA NA 1 85 TRUE "SRS018791" "US" "" NA
"112224" "SRS018791_NODE_2_length_286674_cov_14.9377" 286674 14.9377 FALSE 31.15 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS018791" "US" "VC_3234_0" "Veillonella"
"112226" "SRS018791_NODE_4_length_256296_cov_60.8469" 256296 60.8469 TRUE 32.93 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS018791" "US" "VC_3828_3" NA
"112227" "SRS018791_NODE_5_length_249768_cov_80.2471" 249768 80.2471 FALSE 29.3 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS018791" "US" "VC_1858_1" NA
"112228" "SRS018791_NODE_6_length_233037_cov_100.12" 233037 100.12 FALSE 31.78 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS018791" "US" "VC_1899_4" "Veillonella"
"112594" "SRS018969_NODE_2_length_267784_cov_30.6494" 267784 30.6494 TRUE 45.5 FALSE FALSE "Myoviridae" NA NA 0 38 FALSE "SRS018969" "US" "VC_8879_7" NA
"112684" "SRS018971_NODE_2_length_218568_cov_11.0891" 218568 11.0891 FALSE 50.26 FALSE FALSE "Siphoviridae" NA NA 0 35 FALSE "SRS018971" "US" "" NA
"112727" "SRS018975_NODE_3_length_287630_cov_17.3715" 287630 17.3715 FALSE 56.35 FALSE FALSE "Myoviridae" NA NA 1 60 TRUE "SRS018975" "US" "VC_6379_0" NA
"112728" "SRS018975_NODE_4_length_268195_cov_9.84981" 268195 9.84981 FALSE 39.97 FALSE FALSE "Myoviridae" NA NA 0 89 FALSE "SRS018975" "US" "VC_3542_0" NA
"112928" "SRS019022_NODE_2_length_328852_cov_10.0908" 328852 10.0908 FALSE 32.33 FALSE FALSE "Myoviridae" NA NA 0 100 TRUE "SRS019022" "US" "" NA
"112929" "SRS019022_NODE_8_length_310442_cov_27.0201" 310442 27.0201 TRUE 34.52 FALSE FALSE "Siphoviridae" NA NA 0 78 TRUE "SRS019022" "US" "" NA
"112930" "SRS019022_NODE_9_length_291770_cov_16.3113" 291770 16.3113 FALSE 52.51 FALSE FALSE "Siphoviridae" NA NA 0 40 TRUE "SRS019022" "US" "VC_3139_15" NA
"113216" "SRS019026_NODE_1_length_268304_cov_35.0081" 268304 35.0081 FALSE 32.39 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS019026" "US" "" NA
"113217" "SRS019026_NODE_2_length_253202_cov_7.52872" 253202 7.52872 TRUE 29.76 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS019026" "US" "VC_1858_1" NA
"113388" "SRS019027_NODE_1_length_201024_cov_16.0857" 201024 16.0857 FALSE 31.64 FALSE FALSE "Myoviridae" NA NA 0 68 FALSE "SRS019027" "US" "" NA
"113560" "SRS019028_NODE_3_length_275103_cov_10.413" 275103 10.413 FALSE 29.44 FALSE FALSE "Myoviridae" NA NA 0 73 TRUE "SRS019028" "US" NA NA
"113561" "SRS019028_NODE_4_length_253089_cov_26.2532" 253089 26.2532 FALSE 38.05 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS019028" "US" "VC_1820_0" "Centipeda"
"113563" "SRS019028_NODE_6_length_241100_cov_18.3146" 241100 18.3146 FALSE 30.86 FALSE FALSE "Myoviridae" NA NA 0 34 FALSE "SRS019028" "US" "" NA
"113564" "SRS019028_NODE_7_length_238422_cov_12.284" 238422 12.284 TRUE 36.75 FALSE FALSE "Myoviridae" NA NA 0 52 TRUE "SRS019028" "US" "VC_635_15" "Streptococcus"
"113566" "SRS019028_NODE_10_length_211600_cov_153.412" 211600 153.412 FALSE 28.54 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS019028" "US" "VC_1770_0" "Veillonella"
"113812" "SRS019029_NODE_3_length_253161_cov_7.26229" 253161 7.26229 TRUE 38.04 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS019029" "US" "VC_1820_0" "Centipeda"
"113813" "SRS019029_NODE_4_length_241096_cov_6.05364" 241096 6.05364 FALSE 30.86 FALSE FALSE "Myoviridae" NA NA 0 34 FALSE "SRS019029" "US" "" NA
"113814" "SRS019029_NODE_6_length_228097_cov_44.1275" 228097 44.1275 FALSE 28.54 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS019029" "US" "VC_1770_0" "Veillonella"
"114097" "SRS019045_NODE_2_length_282574_cov_19.3909" 282574 19.3909 FALSE 34.51 FALSE FALSE "Myoviridae" NA NA 0 67 TRUE "SRS019045" "US" "" NA
"114098" "SRS019045_NODE_3_length_235224_cov_10.5947" 235224 10.5947 FALSE 52.47 FALSE FALSE "Siphoviridae" NA NA 0 31 FALSE "SRS019045" "US" "VC_3139_15" NA
"114286" "SRS019071_NODE_2_length_288372_cov_23.2822" 288372 23.2822 FALSE 40.36 FALSE FALSE "Myoviridae" NA NA 0 35 TRUE "SRS019071" "US" "" NA
"114287" "SRS019071_NODE_6_length_242824_cov_6.43468" 242824 6.43468 FALSE 26.96 FALSE FALSE "Myoviridae" NA NA 0 33 TRUE "SRS019071" "US" "VC_3308_0" "Neisseria"
"114288" "SRS019071_NODE_8_length_220168_cov_13.6224" 220168 13.6224 FALSE 30.47 FALSE FALSE "Myoviridae" NA NA 0 70 TRUE "SRS019071" "US" "" "Prevotella"
"114289" "SRS019071_NODE_11_length_212055_cov_16.3756" 212055 16.3756 FALSE 27.91 FALSE FALSE "Myoviridae" NA NA 0 48 TRUE "SRS019071" "US" "" NA
"114552" "SRS019073_NODE_1_length_343865_cov_22.8081" 343865 22.8081 FALSE 32.41 FALSE FALSE "Myoviridae" NA NA 0 63 TRUE "SRS019073" "US" "VC_4090_13" NA
"114693" "SRS019077_NODE_1_length_343869_cov_159.995" 343869 159.995 FALSE 32.41 FALSE FALSE "Myoviridae" NA NA 0 63 TRUE "SRS019077" "US" "VC_4090_13" NA
"114694" "SRS019077_NODE_5_length_305820_cov_26.5814" 305820 26.5814 TRUE 32.1 FALSE FALSE "Myoviridae" NA NA 0 33 TRUE "SRS019077" "US" "" "Streptococcus"
"114696" "SRS019077_NODE_7_length_239441_cov_75.3703" 239441 75.3703 TRUE 36.9 FALSE FALSE "Myoviridae" NA NA 0 51 TRUE "SRS019077" "US" "VC_635_20" "Streptococcus"
"114961" "SRS019122_NODE_10_length_245198_cov_9.85585" 245198 9.85585 FALSE 33.53 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS019122" "US" "VC_4224_3" "Veillonella"
"114962" "SRS019122_NODE_14_length_227426_cov_10.5494" 227426 10.5494 FALSE 30.09 FALSE FALSE "Myoviridae" NA NA 0 71 FALSE "SRS019122" "US" "VC_172_4" "Veillonella"
"114963" "SRS019122_NODE_21_length_209374_cov_32.764" 209374 32.764 TRUE 35.97 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS019122" "US" "VC_1671_4" NA
"115189" "SRS019124_NODE_2_length_321408_cov_10.9524" 321408 10.9524 FALSE 29.41 FALSE FALSE "Myoviridae" NA NA 0 92 TRUE "SRS019124" "US" NA NA
"115190" "SRS019124_NODE_5_length_253409_cov_50.6616" 253409 50.6616 FALSE 35.66 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS019124" "US" "VC_635_14" NA
"115191" "SRS019124_NODE_9_length_213917_cov_21.6778" 213917 21.6778 FALSE 33.41 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS019124" "US" "VC_2166_0" NA
"115295" "SRS019125_NODE_4_length_291597_cov_12.902" 291597 12.902 TRUE 27.78 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS019125" "US" "VC_6797_0" NA
"115298" "SRS019125_NODE_22_length_214013_cov_47.1391" 214013 47.1391 TRUE 33.41 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS019125" "US" "VC_2166_0" NA
"115765" "SRS019128_NODE_1_length_291270_cov_8.23054" 291270 8.23054 FALSE 27.79 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS019128" "US" "VC_6797_0" NA
"115766" "SRS019128_NODE_3_length_269534_cov_11.4733" 269534 11.4733 TRUE 41.21 FALSE FALSE "Myoviridae" NA NA 0 86 FALSE "SRS019128" "US" "VC_3069_2" NA
"115767" "SRS019128_NODE_4_length_264155_cov_13.4601" 264155 13.4601 TRUE 40.14 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS019128" "US" "VC_3542_0" NA
"116034" "SRS019219_NODE_1_length_322763_cov_10.3718" 322763 10.3718 FALSE 29.53 FALSE FALSE "Myoviridae" NA NA 0 89 TRUE "SRS019219" "US" NA NA
"116036" "SRS019219_NODE_4_length_288313_cov_5.07394" 288313 5.07394 FALSE 31.11 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS019219" "US" "VC_3234_0" "Veillonella"
"116038" "SRS019219_NODE_8_length_242039_cov_4.42797" 242039 4.42797 FALSE 30.89 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS019219" "US" "VC_3143_0" "Fusobacterium"
"116039" "SRS019219_NODE_9_length_232804_cov_7.05368" 232804 7.05368 FALSE 41.73 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS019219" "US" "VC_174_0" "Selenomonas"
"116040" "SRS019219_NODE_12_length_208169_cov_11.993" 208169 11.993 FALSE 45.4 FALSE FALSE "Myoviridae" NA NA 0 22 FALSE "SRS019219" "US" "VC_8879_6" NA
"116313" "SRS019225_NODE_2_length_435582_cov_61.5931" 435582 61.5931 FALSE 32.74 FALSE FALSE "Myoviridae" NA NA 0 79 TRUE "SRS019225" "US" NA NA
"116314" "SRS019225_NODE_4_length_240247_cov_7.70678" 240247 7.70678 FALSE 55.71 FALSE FALSE "Myoviridae" NA NA 1 41 FALSE "SRS019225" "US" "" "Actinomyces"
"116501" "SRS019327_NODE_9_length_258319_cov_7.57032" 258319 7.57032 FALSE 32.27 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS019327" "US" "VC_8803_6" NA
"116502" "SRS019327_NODE_12_length_235595_cov_8.92802" 235595 8.92802 TRUE 28.45 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS019327" "US" "VC_2698_1" NA
"116503" "SRS019327_NODE_17_length_205997_cov_33.3284" 205997 33.3284 TRUE 32.02 FALSE FALSE "Myoviridae" NA NA 0 39 FALSE "SRS019327" "US" "VC_3903_0" "Oribacterium"
"116831" "SRS019333_NODE_5_length_209906_cov_13.2582" 209906 13.2582 FALSE 42.22 FALSE FALSE "Siphoviridae" NA NA 1 36 FALSE "SRS019333" "US" "" "Rothia"
"117101" "SRS019387_NODE_1_length_229131_cov_7.35586" 229131 7.35586 FALSE 32.69 FALSE FALSE "Myoviridae" NA NA 0 41 TRUE "SRS019387" "US" "VC_4529_0" NA
"117698" "SRS019591_NODE_2_length_240307_cov_18.4221" 240307 18.4221 FALSE 30.98 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS019591" "US" "VC_2166_3" "Veillonella"
"118007" "SRS019607_NODE_9_length_235695_cov_219.599" 235695 219.599 TRUE 31.3 FALSE FALSE "Myoviridae" NA NA 0 63 FALSE "SRS019607" "US" "VC_1769_9" NA
"118008" "SRS019607_NODE_11_length_206189_cov_33.1985" 206189 33.1985 TRUE 31.96 FALSE FALSE "Myoviridae" NA NA 0 38 FALSE "SRS019607" "US" "VC_3903_0" "Oribacterium"
"118009" "SRS019607_NODE_13_length_200851_cov_36.2284" 200851 36.2284 FALSE 29.73 FALSE FALSE "Siphoviridae" NA NA 0 53 FALSE "SRS019607" "US" NA NA
"118275" "SRS019894_NODE_4_length_294881_cov_11.7473" 294881 11.7473 TRUE 31.05 FALSE FALSE "Myoviridae" NA NA 0 41 FALSE "SRS019894" "US" "VC_1759_3" "Lachnoanaerobaculum"
